stem_path,match_key,score,tags
/Volumes/T7 Shield/3000AD/alldj_stem_separated/Jealous Guy_(Instrumental).flac,jealous guy ( ),0.788,emotional-depth; vocal-magic; nostalgic-hit; timeless-classic; boomer-classic; slow-burn; emotional-peak; sing-along-potential; non-danceable-standalone; warm-analog; remaster; adds-depth; fade-outro; texture-add
/Volumes/T7 Shield/3000AD/alldj_stem_separated/Jessica_(Vocals).flac,jessica,1.000,electronic-dance; world-fusion; slow-burn; retro-modern; vocal-magic; bridge-element; layer-friendly; emotional-depth; atmospheric-wash; head-nodder; adds-depth; spacious-mix
/Volumes/T7 Shield/3000AD/alldj_stem_separated/Jessica_(Instrumental).flac,jessica,1.000,electronic-dance; world-fusion; slow-burn; retro-modern; vocal-magic; bridge-element; layer-friendly; emotional-depth; atmospheric-wash; head-nodder; adds-depth; spacious-mix
/Volumes/T7 Shield/3000AD/alldj_stem_separated/Jezahel_(Vocals).flac,jezahel ( ),0.661,vocal-magic; emotional-depth; euphoric-melody; emotional-crescendo; vocal-prominent; timeless-classic; provides-release; instant-impact; lush; warm-analog; boomer-classic; non-danceable-standalone; short-intro; remaster
/Volumes/T7 Shield/3000AD/alldj_stem_separated/Jezahel_(Instrumental).flac,jezahel ( ),0.661,vocal-magic; emotional-depth; euphoric-melody; emotional-crescendo; vocal-prominent; timeless-classic; provides-release; instant-impact; lush; warm-analog; boomer-classic; non-danceable-standalone; short-intro; remaster
/Volumes/T7 Shield/3000AD/alldj_stem_separated/Jigsaw Falling Into Place_(Vocals).flac,jigsaw falling into place,1.000,rock-indie; emotional-depth; rhythmic-hypnosis; vocal-prominent; contemporary-classic; bridge-element; energy-shifter; driving; warm-analog; tempo-flexible; indie-cred; adds-depth
/Volumes/T7 Shield/3000AD/alldj_stem_separated/Judge Not_(Vocals).flac,judge not,1.000,world-fusion; nostalgic-hit; vocal-prominent; timeless-classic; rhythmic-foundation; lifts-mood; warm-analog; instant-impact; sing-along-potential; full-energy-start; body-mover; cultural-bridge; steady
/Volumes/T7 Shield/3000AD/alldj_stem_separated/Jigsaw Falling Into Place_(Instrumental).flac,jigsaw falling into place,1.000,rock-indie; emotional-depth; rhythmic-hypnosis; vocal-prominent; contemporary-classic; bridge-element; energy-shifter; driving; warm-analog; tempo-flexible; indie-cred; adds-depth
/Volumes/T7 Shield/3000AD/alldj_stem_separated/Judge Not_(Instrumental).flac,judge not,1.000,world-fusion; nostalgic-hit; vocal-prominent; timeless-classic; rhythmic-foundation; lifts-mood; warm-analog; instant-impact; sing-along-potential; full-energy-start; body-mover; cultural-bridge; steady
/Volumes/T7 Shield/3000AD/alldj_stem_separated/Just as Well_(Vocals).flac,just as well,1.000,textural-beauty; psychedelic-journey; harmony-rich; retro-modern; adds-depth; slow-burn; texture-add; layer-friendly; atmospheric-wash; mind-expanding; indie-cred; experimental; hypnotic; pop-experimental
/Volumes/T7 Shield/3000AD/alldj_stem_separated/Just as Well_(Instrumental).flac,just as well,1.000,textural-beauty; psychedelic-journey; harmony-rich; retro-modern; adds-depth; slow-burn; texture-add; layer-friendly; atmospheric-wash; mind-expanding; indie-cred; experimental; hypnotic; pop-experimental
/Volumes/T7 Shield/3000AD/alldj_stem_separated/Katioucha Trad_(Vocals).flac,katioucha trad,1.000,nostalgic-hit; emotional-depth; cultural-bridge; energy-shifter; palate-cleanser; interlude; instrumental; warm-analog; tempo-challenging; world-fusion; driving; niche-dancer
/Volumes/T7 Shield/3000AD/alldj_stem_separated/Just the Two of Us (feat. Bill Withers)_(Vocals).flac,just the two of us (feat. bill withers),1.000,jazz-influenced; sophisticated-groove; nostalgic-hit; vocal-magic; timeless-classic; generational-bridge; emotional-depth; slow-burn; body-mover; warm-up; long-intro; layer-friendly; smooth-transitions; crowd-pleaser
/Volumes/T7 Shield/3000AD/alldj_stem_separated/Katioucha Trad_(Instrumental).flac,katioucha trad,1.000,nostalgic-hit; emotional-depth; cultural-bridge; energy-shifter; palate-cleanser; interlude; instrumental; warm-analog; tempo-challenging; world-fusion; driving; niche-dancer
/Volumes/T7 Shield/3000AD/alldj_stem_separated/Kids (1)_(Vocals).flac,kids,1.000,nostalgic-hit; emotional-depth; vocal-prominent; lo-fi; rock-indie; warm-analog; slow-burn; bridge-element; layer-friendly; gen-z-nostalgia; sing-along-potential; breakdown-rich
/Volumes/T7 Shield/3000AD/alldj_stem_separated/Just the Two of Us (feat. Bill Withers)_(Instrumental).flac,just the two of us (feat. bill withers),1.000,jazz-influenced; sophisticated-groove; nostalgic-hit; vocal-magic; timeless-classic; generational-bridge; emotional-depth; slow-burn; body-mover; warm-up; long-intro; layer-friendly; smooth-transitions; crowd-pleaser
/Volumes/T7 Shield/3000AD/alldj_stem_separated/Keep On Lying_(Vocals).flac,keep on lying,1.000,rock-psychedelic; psychedelic-journey; textural-beauty; slow-burn; retro-modern; vocal-minimal; warm-analog; energy-weaver; bridge-element; layer-friendly; indie-cred; mind-expanding; adds-depth; breakdown-rich; head-nodder
/Volumes/T7 Shield/3000AD/alldj_stem_separated/Keep On Lying_(Instrumental).flac,keep on lying,1.000,rock-psychedelic; psychedelic-journey; textural-beauty; slow-burn; retro-modern; vocal-minimal; warm-analog; energy-weaver; bridge-element; layer-friendly; indie-cred; mind-expanding; adds-depth; breakdown-rich; head-nodder
/Volumes/T7 Shield/3000AD/alldj_stem_separated/Keep On Trying_(Vocals).flac,keep on trying,1.000,sophisticated-groove; textural-beauty; vocal-minimal; retro-modern; lifts-mood; warm-up; head-nodder; loop-gold; tempo-flexible; genre-crossover; layer-friendly; filter-friendly
/Volumes/T7 Shield/3000AD/alldj_stem_separated/Keep On Trying_(Instrumental).flac,keep on trying,1.000,sophisticated-groove; textural-beauty; vocal-minimal; retro-modern; lifts-mood; warm-up; head-nodder; loop-gold; tempo-flexible; genre-crossover; layer-friendly; filter-friendly
/Volumes/T7 Shield/3000AD/alldj_stem_separated/Khala My Friend_(Vocals).flac,khala my friend,1.000,rock-classic; world-fusion; nostalgic-hit; emotional-depth; warm-analog; gritty-texture; head-nodder; cultural-bridge; lo-fi; layer-friendly; timeless-classic; steady
/Volumes/T7 Shield/3000AD/alldj_stem_separated/Khala My Friend_(Instrumental).flac,khala my friend,1.000,rock-classic; world-fusion; nostalgic-hit; emotional-depth; warm-analog; gritty-texture; head-nodder; cultural-bridge; lo-fi; layer-friendly; timeless-classic; steady
/Volumes/T7 Shield/3000AD/alldj_stem_separated/Kids (1)_(Instrumental).flac,kids,1.000,nostalgic-hit; emotional-depth; vocal-prominent; lo-fi; rock-indie; warm-analog; slow-burn; bridge-element; layer-friendly; gen-z-nostalgia; sing-along-potential; breakdown-rich
/Volumes/T7 Shield/3000AD/alldj_stem_separated/Kids_(Vocals).flac,kids,1.000,nostalgic-hit; emotional-depth; vocal-prominent; lo-fi; rock-indie; warm-analog; slow-burn; bridge-element; layer-friendly; gen-z-nostalgia; sing-along-potential; breakdown-rich
/Volumes/T7 Shield/3000AD/alldj_stem_separated/Kids_(Instrumental).flac,kids,1.000,nostalgic-hit; emotional-depth; vocal-prominent; lo-fi; rock-indie; warm-analog; slow-burn; bridge-element; layer-friendly; gen-z-nostalgia; sing-along-potential; breakdown-rich
/Volumes/T7 Shield/3000AD/alldj_stem_separated/Kiki’s Song_(Vocals).flac,kiki’s song,1.000,emotional-depth; textural-beauty; vocal-magic; folk-modern; atmospheric-wash; harmony-rich; slow-burn; texture-add; layer-friendly; sunrise; background-perfect; indie-cred
/Volumes/T7 Shield/3000AD/alldj_stem_separated/Kiki’s Song_(Instrumental).flac,kiki’s song,1.000,emotional-depth; textural-beauty; vocal-magic; folk-modern; atmospheric-wash; harmony-rich; slow-burn; texture-add; layer-friendly; sunrise; background-perfect; indie-cred
/Volumes/T7 Shield/3000AD/alldj_stem_separated/Kinda Bonkers_(Vocals).flac,kinda bonkers,1.000,rock-indie; experimental; psychedelic-journey; textural-beauty; adds-depth; indie-cred; vocal-minimal; color-synesthesia; wildcard; dense-production
/Volumes/T7 Shield/3000AD/alldj_stem_separated/Killing Me Softly With His Song_(Vocals).flac,killing me softly with his song,1.000,hip-hop-conscious; vocal-magic; nostalgic-hit; timeless-classic; head-nodder; warm-analog; bridge-element; layer-friendly; emotional-depth; cultural-moment; slow-burn; breakdown-rich; generational-bridge
/Volumes/T7 Shield/3000AD/alldj_stem_separated/Killing Me Softly With His Song_(Instrumental).flac,killing me softly with his song,1.000,hip-hop-conscious; vocal-magic; nostalgic-hit; timeless-classic; head-nodder; warm-analog; bridge-element; layer-friendly; emotional-depth; cultural-moment; slow-burn; breakdown-rich; generational-bridge
/Volumes/T7 Shield/3000AD/alldj_stem_separated/Kinda Bonkers_(Instrumental).flac,kinda bonkers,1.000,rock-indie; experimental; psychedelic-journey; textural-beauty; adds-depth; indie-cred; vocal-minimal; color-synesthesia; wildcard; dense-production
/Volumes/T7 Shield/3000AD/alldj_stem_separated/Kings_(Vocals).flac,kings,1.000,rock-classic; jazz-influenced; sophisticated-groove; harmonic-surprise; warm-analog; timeless-classic; vocal-prominent; layer-friendly; head-nodder; adds-depth; nostalgic-hit; rhythmic-foundation
/Volumes/T7 Shield/3000AD/alldj_stem_separated/Kings_(Instrumental).flac,kings,1.000,rock-classic; jazz-influenced; sophisticated-groove; harmonic-surprise; warm-analog; timeless-classic; vocal-prominent; layer-friendly; head-nodder; adds-depth; nostalgic-hit; rhythmic-foundation
/Volumes/T7 Shield/3000AD/alldj_stem_separated/Kingston Town_(Vocals).flac,kingston town,1.000,nostalgic-hit; vocal-prominent; retro-modern; timeless-classic; cultural-bridge; warm-analog; lifts-mood; emotional-depth; crowd-pleaser; gen-x-wisdom; smooth-transitions; sing-along-potential; generational-bridge; sophisticated-groove
/Volumes/T7 Shield/3000AD/alldj_stem_separated/Kingston Town_(Instrumental).flac,kingston town,1.000,nostalgic-hit; vocal-prominent; retro-modern; timeless-classic; cultural-bridge; warm-analog; lifts-mood; emotional-depth; crowd-pleaser; gen-x-wisdom; smooth-transitions; sing-along-potential; generational-bridge; sophisticated-groove
/Volumes/T7 Shield/3000AD/alldj_stem_separated/Kiss_(Vocals).flac,kiss (lp ),0.579,nostalgic-hit; vocal-magic; sophisticated-groove; rhythmic-foundation; vocal-prominent; timeless-classic; lifts-mood; instant-impact; warm-analog; layer-friendly; crowd-pleaser; shuffle
/Volumes/T7 Shield/3000AD/alldj_stem_separated/Kiss_(Instrumental).flac,kiss (lp ),0.579,nostalgic-hit; vocal-magic; sophisticated-groove; rhythmic-foundation; vocal-prominent; timeless-classic; lifts-mood; instant-impact; warm-analog; layer-friendly; crowd-pleaser; shuffle
/Volumes/T7 Shield/3000AD/alldj_stem_separated/Kiwi_(Vocals).flac,kiwi,1.000,rock-indie; nostalgic-hit; lifts-mood; wildcard; key-adaptable; loop-gold; warm-analog; retro-modern; indie-cred; attention-grabber; driving; transition-tool; energetic
/Volumes/T7 Shield/3000AD/alldj_stem_separated/Kiwi_(Instrumental).flac,kiwi,1.000,rock-indie; nostalgic-hit; lifts-mood; wildcard; key-adaptable; loop-gold; warm-analog; retro-modern; indie-cred; attention-grabber; driving; transition-tool; energetic
/Volumes/T7 Shield/3000AD/alldj_stem_separated/Know Me_(Vocals).flac,know me,1.000,hip-hop-experimental; rhythmic-hypnosis; head-nodder; contemporary-classic; beatmatched-friendly; atmospheric-wash; mainstream-crossover; emotional-depth; creates-tension; punchy-dynamics; breakdown-rich; energy-bridge
/Volumes/T7 Shield/3000AD/alldj_stem_separated/Know Me_(Instrumental).flac,know me,1.000,hip-hop-experimental; rhythmic-hypnosis; head-nodder; contemporary-classic; beatmatched-friendly; atmospheric-wash; mainstream-crossover; emotional-depth; creates-tension; punchy-dynamics; breakdown-rich; energy-bridge
/Volumes/T7 Shield/3000AD/alldj_stem_separated/La bataille de neige_(Vocals).flac,la bataille de neige,1.000,electronic-ambient; textural-beauty; nostalgic-hit; retro-modern; warm-analog; lo-fi; flowing; sunrise; texture-add; filter-friendly; head-nodder; lifts-mood; background-perfect; smooth-transitions; vocal-minimal
/Volumes/T7 Shield/3000AD/alldj_stem_separated/La bataille de neige_(Instrumental).flac,la bataille de neige,1.000,electronic-ambient; textural-beauty; nostalgic-hit; retro-modern; warm-analog; lo-fi; flowing; sunrise; texture-add; filter-friendly; head-nodder; lifts-mood; background-perfect; smooth-transitions; vocal-minimal
"/Volumes/T7 Shield/3000AD/alldj_stem_separated/KORABU (feat. Varg2™, Whitearmor, Eurohead, jamesjamesjames)_(Vocals).flac","korabu (feat. varg2™, whitearmor, eurohead, jamesjamesjames)",1.000,electronic-experimental; experimental; punchy-dynamics; instant-impact; energy-injector; drop-heavy; wildcard; rhythmic-hypnosis; mashup-ready; genre-crossover; psychedelic
"/Volumes/T7 Shield/3000AD/alldj_stem_separated/KORABU (feat. Varg2™, Whitearmor, Eurohead, jamesjamesjames)_(Instrumental).flac","korabu (feat. varg2™, whitearmor, eurohead, jamesjamesjames)",1.000,electronic-experimental; experimental; punchy-dynamics; instant-impact; energy-injector; drop-heavy; wildcard; rhythmic-hypnosis; mashup-ready; genre-crossover; psychedelic
/Volumes/T7 Shield/3000AD/alldj_stem_separated/La vie en rose_(Vocals).flac,la vie en rose ( ),0.900,nostalgic-hit; emotional-depth; vocal-magic; timeless-classic; generational-bridge; cool-down; comedown; warm-analog; lifts-mood; jazz-influenced; sing-along-potential; tempo-flexible
/Volumes/T7 Shield/3000AD/alldj_stem_separated/La vie en rose_(Instrumental).flac,la vie en rose ( ),0.900,nostalgic-hit; emotional-depth; vocal-magic; timeless-classic; generational-bridge; cool-down; comedown; warm-analog; lifts-mood; jazz-influenced; sing-along-potential; tempo-flexible
/Volumes/T7 Shield/3000AD/alldj_stem_separated/Lake Shore Drive_(Vocals).flac,lake shore drive,1.000,nostalgic-hit; timeless-classic; boomer-classic; vocal-prominent; lifts-mood; warm-analog; steady; sing-along-potential; crowd-pleaser; warm-up; layer-friendly; bridge-element; rock-classic; sustainer
/Volumes/T7 Shield/3000AD/alldj_stem_separated/Lake Shore Drive_(Instrumental).flac,lake shore drive,1.000,nostalgic-hit; timeless-classic; boomer-classic; vocal-prominent; lifts-mood; warm-analog; steady; sing-along-potential; crowd-pleaser; warm-up; layer-friendly; bridge-element; rock-classic; sustainer
/Volumes/T7 Shield/3000AD/alldj_stem_separated/Lamb's Wool_(Vocals).flac,lamb's wool,1.000,rock-indie; textural-beauty; vocal-magic; psychedelic-journey; texture-add; vocal-prominent; retro-modern; slow-burn; layer-friendly; atmospheric-wash; indie-cred; head-nodder
/Volumes/T7 Shield/3000AD/alldj_stem_separated/Lamb's Wool_(Instrumental).flac,lamb's wool,1.000,rock-indie; textural-beauty; vocal-magic; psychedelic-journey; texture-add; vocal-prominent; retro-modern; slow-burn; layer-friendly; atmospheric-wash; indie-cred; head-nodder
/Volumes/T7 Shield/3000AD/alldj_stem_separated/Lane Boy_(Vocals).flac,lane boy,1.000,genre-fluid; energy-shifter; wildcard; vocal-prominent; punchy-dynamics; breakdown-rich; crowd-pleaser; head-nodder; creates-tension; drop-heavy; gen-z-nostalgia; instant-impact
/Volumes/T7 Shield/3000AD/alldj_stem_separated/Lane Boy_(Instrumental).flac,lane boy,1.000,genre-fluid; energy-shifter; wildcard; vocal-prominent; punchy-dynamics; breakdown-rich; crowd-pleaser; head-nodder; creates-tension; drop-heavy; gen-z-nostalgia; instant-impact
/Volumes/T7 Shield/3000AD/alldj_stem_separated/Latch_(Vocals).flac,latch,1.000,electronic-dance; sophisticated-groove; vocal-magic; euphoric-melody; harmonic-surprise; instant-dancefloor; peak-time; breakdown-rich; beatmatched-friendly; mainstream-crossover; contemporary-classic; crowd-pleaser
/Volumes/T7 Shield/3000AD/alldj_stem_separated/Latch_(Instrumental).flac,latch,1.000,electronic-dance; sophisticated-groove; vocal-magic; euphoric-melody; harmonic-surprise; instant-dancefloor; peak-time; breakdown-rich; beatmatched-friendly; mainstream-crossover; contemporary-classic; crowd-pleaser
/Volumes/T7 Shield/3000AD/alldj_stem_separated/Laughter_(Vocals).flac,laughter,1.000,electronic-dance; electronic-experimental; euphoric-melody; contemporary-classic; beatmatched-friendly; crisp-digital; mainstream-crossover; lifts-mood; lush; instant-dancefloor; instrumental
/Volumes/T7 Shield/3000AD/alldj_stem_separated/Laughter_(Instrumental).flac,laughter,1.000,electronic-dance; electronic-experimental; euphoric-melody; contemporary-classic; beatmatched-friendly; crisp-digital; mainstream-crossover; lifts-mood; lush; instant-dancefloor; instrumental
